action.effector.index,action.effector.position[0],action.effector.position[1],action.end.orientation[0],action.end.orientation[1],action.end.orientation[2],action.end.orientation[3],action.end.orientation[4],action.end.orientation[5],action.end.orientation[6],action.end.orientation[7],action.end.position[0],action.end.position[1],action.end.position[2],action.end.position[3],action.end.position[4],action.end.position[5],action.head.index,action.head.position[0],action.head.position[1],action.joint.position[0],action.joint.position[1],action.joint.position[2],action.joint.position[3],action.joint.position[4],action.joint.position[5],action.joint.position[6],action.joint.position[7],action.joint.position[8],action.joint.position[9],action.joint.position[10],action.joint.position[11],action.joint.position[12],action.joint.position[13],action.robot.index,action.robot.velocity[0],action.robot.velocity[1],action.waist.index,action.waist.position[0],action.waist.position[1],state.effector.position[0],state.effector.position[1],state.end.orientation[0],state.end.orientation[1],state.end.orientation[2],state.end.orientation[3],state.end.orientation[4],state.end.orientation[5],state.end.orientation[6],state.end.orientation[7],state.end.position[0],state.end.position[1],state.end.position[2],state.end.position[3],state.end.position[4],state.end.position[5],state.head.position[0],state.head.position[1],state.joint.current_value[0],state.joint.current_value[1],state.joint.current_value[2],state.joint.current_value[3],state.joint.current_value[4],state.joint.current_value[5],state.joint.current_value[6],state.joint.current_value[7],state.joint.current_value[8],state.joint.current_value[9],state.joint.current_value[10],state.joint.current_value[11],state.joint.current_value[12],state.joint.current_value[13],state.joint.position[0],state.joint.position[1],state.joint.position[2],state.joint.position[3],state.joint.position[4],state.joint.position[5],state.joint.position[6],state.joint.position[7],state.joint.position[8],state.joint.position[9],state.joint.position[10],state.joint.position[11],state.joint.position[12],state.joint.position[13],state.robot.orientation[0],state.robot.orientation[1],state.robot.orientation[2],state.robot.orientation[3],state.robot.position[0],state.robot.position[1],state.robot.position[2],state.waist.position[0],state.waist.position[1],timestamp
295.0,0.0,1.0,0.7348878745544102,-0.26071712383196266,0.6217103751064401,-0.07377399717177265,-0.19228092431684768,0.7131170975547982,0.07958584104177613,0.6694461481139112,0.5201952159262089,0.44290362317292775,0.5028864084829913,0.5093440433157465,-0.3816032472189724,0.46995378701476753,295.0,0.0,0.3839798857398139,-0.23815305988966387,0.8410479615198709,0.10408861426215268,-0.9199304201657388,0.1020215338232426,0.7830403671119971,-0.29438427684970636,0.3680701107812876,-0.9472606956366667,-0.36805450206111023,0.6450533172202526,0.044496663555845875,-1.1249422918368646,0.3867215776477079,295.0,0.0,0.0,295.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7348878745544102,-0.26071712383196266,0.6217103751064401,-0.07377399717177265,-0.19228092431684768,0.7131170975547982,0.07958584104177613,0.6694461481139112,0.5201952159262089,0.44290362317292775,0.5028864084829913,0.5093440433157465,-0.3816032472189724,0.46995378701476753,0.0,0.3839798857398139,-1741.0,-714.0,-888.0,-979.0,-1387.0,360.0,-276.0,-147.0,1228.0,-759.0,-1182.0,-1322.0,2192.0,-22.0,-0.23815305988966387,0.8410479615198709,0.10408861426215268,-0.9199304201657388,0.1020215338232426,0.7830403671119971,-0.29438427684970636,0.3680701107812876,-0.9472606956366667,-0.36805450206111023,0.6450533172202526,0.044496663555845875,-1.1249422918368646,0.3867215776477079,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.735214686370748e+18
296.0,0.0,1.0,0.7362134826006842,-0.2572577690940201,0.6217773690897223,-0.07211831643628165,-0.1922783144110103,0.7131181158097954,0.07958777042638421,0.669445583680784,0.5215675269701299,0.4424145952064897,0.5018010779957337,0.5093437484515738,-0.3816029224992409,0.4699526751795448,296.0,0.0,0.3839798857398139,-0.2447310676179493,0.8440464051457359,0.10800309058950723,-0.9147884945318273,0.10131431297017864,0.7812248554622012,-0.299352929423841,0.36807216439727186,-0.9472634515837459,-0.368056274141906,0.6450464308552403,0.044497043672616046,-1.1249455165429771,0.38672633066619827,296.0,0.0,0.0,296.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7362134826006842,-0.2572577690940201,0.6217773690897223,-0.07211831643628165,-0.1922783144110103,0.7131181158097954,0.07958777042638421,0.669445583680784,0.5215675269701299,0.4424145952064897,0.5018010779957337,0.5093437484515738,-0.3816029224992409,0.4699526751795448,0.0,0.3839798857398139,-1478.0,-724.0,-1171.0,-1032.0,-1659.0,405.0,-317.0,-145.0,1231.0,-802.0,-1179.0,-1349.0,2226.0,-26.0,-0.2447310676179493,0.8440464051457359,0.10800309058950723,-0.9147884945318273,0.10131431297017864,0.7812248554622012,-0.299352929423841,0.36807216439727186,-0.9472634515837459,-0.368056274141906,0.6450464308552403,0.044497043672616046,-1.1249455165429771,0.38672633066619827,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.735214686404078e+18
297.0,0.0,1.0,0.7380880362065251,-0.25058086579100225,0.6226527125737505,-0.06883952376925631,-0.19227385147991916,0.7131198570005902,0.07959106967401743,0.669444618483622,0.5245331719951319,0.4415019935103763,0.5003945524110947,0.5093432442323254,-0.3816023672122521,0.4699507739543524,297.0,0.0,0.3839798857398139,-0.2575152413551597,0.8492345275125108,0.11487794486833186,-0.9059133319960394,0.09956539853863829,0.7784881493044497,-0.30932735680020823,0.36807567608060493,-0.9472681642532514,-0.36805930440006684,0.6450346551710691,0.044497693672293046,-1.1249510307904296,0.3867344583278168,297.0,0.0,0.0,297.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7380880362065251,-0.25058086579100225,0.6226527125737505,-0.06883952376925631,-0.19227385147991916,0.7131198570005902,0.07959106967401743,0.669444618483622,0.5245331719951319,0.4415019935103763,0.5003945524110947,0.5093432442323254,-0.3816023672122521,0.4699507739543524,0.0,0.3839798857398139,-1578.0,-932.0,-955.0,-1071.0,-1425.0,321.0,-332.0,-181.0,1230.0,-773.0,-1255.0,-1335.0,2255.0,-47.0,-0.2575152413551597,0.8492345275125108,0.11487794486833186,-0.9059133319960394,0.09956539853863829,0.7784881493044497,-0.30932735680020823,0.36807567608060493,-0.9472681642532514,-0.36805930440006684,0.6450346551710691,0.044497693672293046,-1.1249510307904296,0.3867344583278168,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.73521468643741e+18
298.0,0.0,1.0,0.7388415299963735,-0.2474601548053476,0.6231798360113884,-0.06725739606281894,-0.19227194886495544,0.7131205992880301,0.07959247619535866,0.6694442069984958,0.526082992082345,0.4411301279869764,0.4998913730569238,0.5093430292751179,-0.38160213047840713,0.4699499634370366,298.0,0.0,0.3839798857398139,-0.2639214819138565,0.8514005305462193,0.11820512224236834,-0.9016365954221142,0.09875800645153528,0.7773759198349393,-0.31435061875639153,0.36807717316665745,-0.9472701733386721,-0.36806059624696696,0.6450296350109751,0.0444979707774185,-1.1249533816011856,0.38673792327829626,298.0,0.0,0.0,298.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7388415299963735,-0.2474601548053476,0.6231798360113884,-0.06725739606281894,-0.19227194886495544,0.7131205992880301,0.07959247619535866,0.6694442069984958,0.526082992082345,0.4411301279869764,0.4998913730569238,0.5093430292751179,-0.38160213047840713,0.4699499634370366,0.0,0.3839798857398139,-1725.0,-703.0,-761.0,-1021.0,-1108.0,541.0,-211.0,-190.0,1243.0,-783.0,-1326.0,-1339.0,2317.0,-40.0,-0.2639214819138565,0.8514005305462193,0.11820512224236834,-0.9016365954221142,0.09875800645153528,0.7773759198349393,-0.31435061875639153,0.36807717316665745,-0.9472701733386721,-0.36806059624696696,0.6450296350109751,0.0444979707774185,-1.1249533816011856,0.38673792327829626,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.735214686470741e+18
299.0,0.0,1.0,0.7397630359045901,-0.24457276999680583,0.6234024074974582,-0.0656067771780259,-0.19227023651303596,0.7131212673417744,0.07959374206455654,0.6694438366586435,0.5273559964042827,0.4407175880630768,0.4992060506664142,0.5093428358133345,-0.38160191741476046,0.4699492339740093,299.0,0.0,0.3839798857398139,-0.26961106395144924,0.8535074784386556,0.12161652536193374,-0.8974302137762675,0.09812200461653103,0.7762793299762177,-0.3191944515623225,0.3680785205441047,-0.9472719815155508,-0.3680617589091771,0.6450251168668905,0.044498220172031415,-1.124955497330866,0.38674104173372775,299.0,0.0,0.0,299.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7397630359045901,-0.24457276999680583,0.6234024074974582,-0.0656067771780259,-0.19227023651303596,0.7131212673417744,0.07959374206455654,0.6694438366586435,0.5273559964042827,0.4407175880630768,0.4992060506664142,0.5093428358133345,-0.38160191741476046,0.4699492339740093,0.0,0.3839798857398139,-1860.0,-760.0,-1141.0,-1044.0,-1458.0,532.0,-287.0,-179.0,1234.0,-830.0,-1348.0,-1372.0,2362.0,-42.0,-0.26961106395144924,0.8535074784386556,0.12161652536193374,-0.8974302137762675,0.09812200461653103,0.7762793299762177,-0.3191944515623225,0.3680785205441047,-0.9472719815155508,-0.3680617589091771,0.6450251168668905,0.044498220172031415,-1.124955497330866,0.38674104173372775,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.735214686504073e+18
300.0,0.0,1.0,0.7413631775631339,-0.23933691023032358,0.6238578622942531,-0.062448779079662134,-0.19226730839465006,0.7131224097028075,0.07959590670086464,0.6694432033703872,0.5298795933949719,0.4400778146878015,0.49810128169715884,0.5093425049930334,-0.3816015530689306,0.4699479865978457,300.0,0.0,0.3839798857398139,-0.28073749173063056,0.856879610440181,0.12828966819628443,-0.8891606930504647,0.09706722959828247,0.774672197339801,-0.32877678470797367,0.36808082455953955,-0.9472750734980133,-0.36806374706155637,0.6450173908405057,0.04449864663681949,-1.1249591152286194,0.3867463742925157,300.0,0.0,0.0,300.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7413631775631339,-0.23933691023032358,0.6238578622942531,-0.062448779079662134,-0.19226730839465006,0.7131224097028075,0.07959590670086464,0.6694432033703872,0.5298795933949719,0.4400778146878015,0.49810128169715884,0.5093425049930334,-0.3816015530689306,0.4699479865978457,0.0,0.3839798857398139,-1534.0,-853.0,-778.0,-1073.0,-1629.0,384.0,-338.0,-188.0,1217.0,-858.0,-1323.0,-1394.0,2374.0,-63.0,-0.28073749173063056,0.856879610440181,0.12828966819628443,-0.8891606930504647,0.09706722959828247,0.774672197339801,-0.32877678470797367,0.36808082455953955,-0.9472750734980133,-0.36806374706155637,0.6450173908405057,0.04449864663681949,-1.1249591152286194,0.3867463742925157,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.735214686537404e+18
301.0,0.0,1.0,0.7419958273586205,-0.23706374094180468,0.6241110047249996,-0.061060860575537224,-0.19226606009285208,0.7131228967051828,0.07959682951949354,0.6694429333868768,0.5310714868255286,0.43986958910524804,0.49772275305541885,0.5093423639588657,-0.381601397739867,0.4699475311177904,301.0,2.6631610446506076e-06,0.3839692330956353,-0.28584901602929813,0.8581205279688888,0.13127430369868717,-0.8854148865046293,0.09660598736634639,0.7741096976428891,-0.3332064748382267,0.3680818067976986,-0.9472763916589579,-0.36806459464230756,0.645014097113468,0.0444988284454923,-1.1249606575955564,0.3867486476465253,301.0,0.0,0.0,301.0,0.5235971845907986,0.26967338562011717,34.93333333333333,109.73333333333333,0.7419958273586205,-0.23706374094180468,0.6241110047249996,-0.061060860575537224,-0.19226606009285208,0.7131228967051828,0.07959682951949354,0.6694429333868768,0.5310714868255286,0.43986958910524804,0.49772275305541885,0.5093423639588657,-0.381601397739867,0.4699475311177904,2.6631610446506076e-06,0.3839692330956353,-1624.0,-742.0,-990.0,-920.0,-1444.0,432.0,-210.0,-212.0,1221.0,-818.0,-1390.0,-1416.0,2404.0,-55.0,-0.28584901602929813,0.8581205279688888,0.13127430369868717,-0.8854148865046293,0.09660598736634639,0.7741096976428891,-0.3332064748382267,0.3680818067976986,-0.9472763916589579,-0.36806459464230756,0.645014097113468,0.0444988284454923,-1.1249606575955564,0.3867486476465253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.26967338562011717,1.735214686570735e+18
302.0,0.0,1.0,0.7431440844084124,-0.23310041811283247,0.624503377170287,-0.05828032933427555,-0.1922639254985832,0.7131237294734678,0.07959840753933796,0.669442471711296,0.533234070285832,0.43950927706482534,0.49701778365116317,0.5093421227900929,-0.38160113212345137,0.4699466217872329,302.0,2.6631610446506076e-06,0.3839692330956353,-0.29547536853839707,0.8600608018548939,0.1372591628155939,-0.8779030359815485,0.09598887266684267,0.77379961647456,-0.34179099700527854,0.36808348642495053,-0.9472786457141731,-0.3680660440053921,0.6450084648402337,0.04449913933832281,-1.1249632950430188,0.3867525350818816,302.0,0.0,0.0,302.0,0.5235971845907986,0.26967338562011717,34.93333333333333,109.73333333333333,0.7431440844084124,-0.23310041811283247,0.624503377170287,-0.05828032933427555,-0.1922639254985832,0.7131237294734678,0.07959840753933796,0.669442471711296,0.533234070285832,0.43950927706482534,0.49701778365116317,0.5093421227900929,-0.38160113212345137,0.4699466217872329,2.6631610446506076e-06,0.3839692330956353,-1574.0,-739.0,-674.0,-1021.0,-1292.0,539.0,-152.0,-220.0,1224.0,-845.0,-1455.0,-1373.0,2416.0,-40.0,-0.29547536853839707,0.8600608018548939,0.1372591628155939,-0.8779030359815485,0.09598887266684267,0.77379961647456,-0.34179099700527854,0.36808348642495053,-0.9472786457141731,-0.3680660440053921,0.6450084648402337,0.04449913933832281,-1.1249632950430188,0.3867525350818816,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.26967338562011717,1.735214686604065e+18
303.0,0.0,1.0,0.7437204425844833,-0.2314249723668016,0.6245657737143165,-0.056920820018714666,-0.19226301548803496,0.7131240844935208,0.07959908027410965,0.6694422748902568,0.5341165703039883,0.4393285506080449,0.4966182973567518,0.5093420199759044,-0.3816010188855533,0.4699461578324576,303.0,2.6631610446506076e-06,0.3839692330956353,-0.2997173108274019,0.8608735841204697,0.14017216361191387,-0.874262152149687,0.09583336261671097,0.7739195064394483,-0.3457512724015892,0.3680842024765685,-0.9472796066535016,-0.36806666189175974,0.6450060637132232,0.044499271876845284,-1.124964419428516,0.3867541923569546,303.0,0.0,0.0,303.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7437204425844833,-0.2314249723668016,0.6245657737143165,-0.056920820018714666,-0.19226301548803496,0.7131240844935208,0.07959908027410965,0.6694422748902568,0.5341165703039883,0.4393285506080449,0.4966182973567518,0.5093420199759044,-0.3816010188855533,0.4699461578324576,2.6631610446506076e-06,0.3839692330956353,-1794.0,-778.0,-955.0,-1105.0,-1325.0,729.0,-379.0,-238.0,1224.0,-914.0,-1471.0,-1430.0,2451.0,-59.0,-0.2997173108274019,0.8608735841204697,0.14017216361191387,-0.874262152149687,0.09583336261671097,0.7739195064394483,-0.3457512724015892,0.3680842024765685,-0.9472796066535016,-0.36806666189175974,0.6450060637132232,0.044499271876845284,-1.124964419428516,0.3867541923569546,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.735214686637397e+18
304.0,0.0,1.0,0.7442550223397687,-0.22830064520335308,0.6252981012135272,-0.05445697145931908,-0.19226145937095682,0.7131246915747409,0.07960023065056324,0.6694419383242719,0.5361113474596182,0.4389776753936839,0.4963486314728742,0.5093418441634581,-0.38160082524677236,0.4699455712279688,304.0,2.6631610446506076e-06,0.3839692330956353,-0.30815174720270405,0.8622573495573277,0.14516989811271963,-0.8680508610210598,0.09533569198234369,0.7745646245128884,-0.3530508294253523,0.36808542692483515,-0.9472812498597536,-0.36806771847744835,0.6450019577860353,0.04449949851771872,-1.124966342127716,0.3867570262973294,304.0,0.0,0.0,304.0,0.5235971845907986,0.26967338562011717,34.93333333333333,109.73333333333333,0.7442550223397687,-0.22830064520335308,0.6252981012135272,-0.05445697145931908,-0.19226145937095682,0.7131246915747409,0.07960023065056324,0.6694419383242719,0.5361113474596182,0.4389776753936839,0.4963486314728742,0.5093418441634581,-0.38160082524677236,0.4699455712279688,2.6631610446506076e-06,0.3839692330956353,-1755.0,-726.0,-1022.0,-958.0,-1405.0,1023.0,-324.0,-268.0,1236.0,-986.0,-1465.0,-1454.0,2476.0,-46.0,-0.30815174720270405,0.8622573495573277,0.14516989811271963,-0.8680508610210598,0.09533569198234369,0.7745646245128884,-0.3530508294253523,0.36808542692483515,-0.9472812498597536,-0.36806771847744835,0.6450019577860353,0.04449949851771872,-1.124966342127716,0.3867570262973294,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.26967338562011717,1.735214686670727e+18
305.0,0.0,1.0,0.7443905573070316,-0.22671167843838522,0.625838190120854,-0.053019551469541855,-0.19226079597404439,0.7131249503818728,0.07960072107420704,0.669441794840108,0.5370859156905612,0.4386163957131179,0.4962455287748732,0.5093417692117657,-0.38160074269474487,0.46994528862450785,305.0,2.6631610446506076e-06,0.3839692330956353,-0.31216045869635156,0.863194703030627,0.14760605042959155,-0.8653291117379946,0.09500917699212429,0.7751422086372765,-0.3566601544506335,0.3680859489264646,-0.947281950384524,-0.3680681689166103,0.6450002073644446,0.04449959513830161,-1.1249671618047434,0.3867582344508576,305.0,0.0,0.0,305.0,0.5235971845907986,0.26967338562011717,34.93333333333333,109.73333333333333,0.7443905573070316,-0.22671167843838522,0.625838190120854,-0.053019551469541855,-0.19226079597404439,0.7131249503818728,0.07960072107420704,0.669441794840108,0.5370859156905612,0.4386163957131179,0.4962455287748732,0.5093417692117657,-0.38160074269474487,0.46994528862450785,2.6631610446506076e-06,0.3839692330956353,-1517.0,-711.0,-763.0,-1276.0,-1390.0,1380.0,-288.0,-287.0,1237.0,-997.0,-1447.0,-1482.0,2491.0,-60.0,-0.31216045869635156,0.863194703030627,0.14760605042959155,-0.8653291117379946,0.09500917699212429,0.7751422086372765,-0.3566601544506335,0.3680859489264646,-0.947281950384524,-0.3680681689166103,0.6450002073644446,0.04449959513830161,-1.1249671618047434,0.3867582344508576,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.26967338562011717,1.735214686704058e+18
306.0,0.0,1.0,0.7444128771680295,-0.22516080565276786,0.6264864009258133,-0.05164174047448697,-0.19226019891701113,0.7131251833076894,0.07960116245548532,0.6694416657039668,0.5380838518454254,0.43829467697465607,0.49625115791560737,0.5093417017552064,-0.3816006683975326,0.4699449579877588,306.0,2.6631610446506076e-06,0.3839692330956353,-0.31611679995651054,0.8640273190104725,0.14984676094173133,-0.8627431906379737,0.09462257728619623,0.7758781160530535,-0.36017607409000896,0.3680864187279312,-0.9472825808568175,-0.3680685743118561,0.6449986319850131,0.044499682096826206,-1.124967899514068,0.386759321789033,306.0,0.0,0.0,306.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7444128771680295,-0.22516080565276786,0.6264864009258133,-0.05164174047448697,-0.19226019891701113,0.7131251833076894,0.07960116245548532,0.6694416657039668,0.5380838518454254,0.43829467697465607,0.49625115791560737,0.5093417017552064,-0.3816006683975326,0.4699449579877588,2.6631610446506076e-06,0.3839692330956353,-1426.0,-691.0,-642.0,-1126.0,-1416.0,1694.0,-217.0,-319.0,1234.0,-1024.0,-1422.0,-1501.0,2466.0,-55.0,-0.31611679995651054,0.8640273190104725,0.14984676094173133,-0.8627431906379737,0.09462257728619623,0.7758781160530535,-0.36017607409000896,0.3680864187279312,-0.9472825808568175,-0.3680685743118561,0.6449986319850131,0.044499682096826206,-1.124967899514068,0.386759321789033,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.735214686737388e+18
307.0,0.0,1.0,0.7443090010031636,-0.22217164876280157,0.6279203015849177,-0.04857946448034738,-0.19225917794989766,0.7131255816095146,0.07960191721746872,0.669441444880301,0.5399663117214927,0.4373575049399438,0.49625137283420956,0.509341586404411,-0.38160054134844934,0.4699445230622463,307.0,2.6631610446506076e-06,0.3839692330956353,-0.3235241595412772,0.8660008158682236,0.15430989150430025,-0.8581892675255323,0.09385858165095794,0.7776964982861013,-0.3670365701913231,0.36808722208843897,-0.9472836589644393,-0.36806926753772634,0.644995938086185,0.04449983079590327,-1.1249691609970132,0.3867611811373129,307.0,0.0,0.0,307.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7443090010031636,-0.22217164876280157,0.6279203015849177,-0.04857946448034738,-0.19225917794989766,0.7131255816095146,0.07960191721746872,0.669441444880301,0.5399663117214927,0.4373575049399438,0.49625137283420956,0.509341586404411,-0.38160054134844934,0.4699445230622463,2.6631610446506076e-06,0.3839692330956353,-1678.0,-777.0,-916.0,-1175.0,-1451.0,1877.0,-269.0,-351.0,1235.0,-1113.0,-1432.0,-1519.0,2483.0,-48.0,-0.3235241595412772,0.8660008158682236,0.15430989150430025,-0.8581892675255323,0.09385858165095794,0.7776964982861013,-0.3670365701913231,0.36808722208843897,-0.9472836589644393,-0.36806926753772634,0.644995938086185,0.04449983079590327,-1.1249691609970132,0.3867611811373129,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.735214686770719e+18
308.0,0.0,1.0,0.7441298085611581,-0.22066381557404804,0.6287897441914144,-0.0469229805823626,-0.19225874269565504,0.7131257514113645,0.0796022389844185,0.6694413507393541,0.5409215837876198,0.43677049345332986,0.49631927039941687,0.5093415372285152,-0.3816004871850931,0.46994433764689486,308.0,2.6631610446506076e-06,0.3839692330956353,-0.327106152566351,0.8671112020737014,0.15645420086175116,-0.8562794524867585,0.0934027596056292,0.7787406510282293,-0.3704436831512118,0.36808756457370806,-0.9472841185787413,-0.36806956307086053,0.6449947896345795,0.044499894188667705,-1.1249696987871107,0.38676197380684274,308.0,0.0,0.0,308.0,0.5235971845907986,0.2696733093261719,34.93333333333333,109.73333333333333,0.7441298085611581,-0.22066381557404804,0.6287897441914144,-0.0469229805823626,-0.19225874269565504,0.7131257514113645,0.0796022389844185,0.6694413507393541,0.5409215837876198,0.43677049345332986,0.49631927039941687,0.5093415372285152,-0.3816004871850931,0.46994433764689486,2.6631610446506076e-06,0.3839692330956353,-1826.0,-899.0,-971.0,-1114.0,-1445.0,2202.0,-221.0,-340.0,1231.0,-1139.0,-1419.0,-1518.0,2510.0,-57.0,-0.327106152566351,0.8671112020737014,0.15645420086175116,-0.8562794524867585,0.0934027596056292,0.7787406510282293,-0.3704436831512118,0.36808756457370806,-0.9472841185787413,-0.36806956307086053,0.6449947896345795,0.044499894188667705,-1.1249696987871107,0.38676197380684274,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406942970305889,0.2696733093261719,1.735214686804049e+18
309.0,0.0,1.0,0.74393403739052,-0.21919454863557525,0.6296590423952466,-0.04522596809564459,-0.19225831916873182,0.7131261716573154,0.07960260537586272,0.6694409811366275,0.5418367962070825,0.4361853057408637,0.49639956181472095,0.5093413745426524,-0.38160043843834046,0.4699439447930272,309.0,2.6631610446506076e-06,0.3839692330956353,-0.33056667113586463,0.8681543758173645,0.1585899160665087,-0.8543977311949432,0.09294063186808958,0.7799297585578763,-0.3738814072504236,0.36808787281045025,-0.947284532231613,-0.3680698290506813,0.6449937560281344,0.044499951242155694,-1.1249701827981986,0.3867626872094196,309.0,0.0,0.0,309.0,0.5235981338363194,0.26967338562011717,34.93333333333333,109.73333333333333,0.74393403739052,-0.21919454863557525,0.6296590423952466,-0.04522596809564459,-0.19225831916873182,0.7131261716573154,0.07960260537586272,0.6694409811366275,0.5418367962070825,0.4361853057408637,0.49639956181472095,0.5093413745426524,-0.38160043843834046,0.4699439447930272,2.6631610446506076e-06,0.3839692330956353,-1669.0,-828.0,-967.0,-1151.0,-1297.0,2084.0,-229.0,-341.0,1242.0,-1188.0,-1412.0,-1482.0,2550.0,-39.0,-0.33056667113586463,0.8681543758173645,0.1585899160665087,-0.8543977311949432,0.09294063186808958,0.7799297585578763,-0.3738814072504236,0.36808787281045025,-0.947284532231613,-0.3680698290506813,0.6449937560281344,0.044499951242155694,-1.1249701827981986,0.3867626872094196,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406950959789021,0.26967338562011717,1.73521468683738e+18
310.0,0.0,1.0,0.743540261661236,-0.2166543985147259,0.631227530528109,-0.041958975158463904,-0.1922576493125711,0.7131264329812929,0.07960310057492907,0.6694408362529439,0.5434905853954284,0.4351627502068039,0.4965851537120823,0.5093412988606602,-0.38160035508028384,0.46994365943938465,310.0,2.6631610446506076e-06,0.3839692330956353,-0.33703505004576695,0.8697381684535282,0.16280728097513814,-0.8505615866868909,0.09220475518318377,0.7826865748465643,-0.38053346638753327,0.36808839989527936,-0.9472852395780236,-0.3680702838761748,0.6449919885611134,0.04450004880362016,-1.124971010457159,0.38676390712782605,310.0,0.0,0.0,310.0,0.5235981338363194,0.26967338562011717,34.93333333333333,109.73333333333333,0.743540261661236,-0.2166543985147259,0.631227530528109,-0.041958975158463904,-0.1922576493125711,0.7131264329812929,0.07960310057492907,0.6694408362529439,0.5434905853954284,0.4351627502068039,0.4965851537120823,0.5093412988606602,-0.38160035508028384,0.46994365943938465,2.6631610446506076e-06,0.3839692330956353,-1754.0,-859.0,-947.0,-1218.0,-1339.0,1873.0,-159.0,-388.0,1249.0,-1271.0,-1412.0,-1496.0,2568.0,-49.0,-0.33703505004576695,0.8697381684535282,0.16280728097513814,-0.8505615866868909,0.09220475518318377,0.7826865748465643,-0.38053346638753327,0.36808839989527936,-0.9472852395780236,-0.3680702838761748,0.6449919885611134,0.04450004880362016,-1.124971010457159,0.38676390712782605,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406950959789021,0.26967338562011717,1.73521468687071e+18
311.0,0.0,1.0,0.7433810814190569,-0.21551678831679466,0.6319111180880962,-0.04031650503825988,-0.1922573637423814,0.7131265443876122,0.07960331168610954,0.6694407744865991,0.5442011447170646,0.43467236784503505,0.49663864890407283,0.5093412665962188,-0.3816003195432876,0.46994353778873393,311.0,2.6631610446506076e-06,0.3839692330956353,-0.33997842126548067,0.8704036176150668,0.16492783996201527,-0.848632978000045,0.09190071171869224,0.7842169634446172,-0.3837958680409647,0.3680886245998644,-0.9472855411309671,-0.36807047777546414,0.644991235062015,0.0445000903956129,-1.1249713633012421,0.38676442719830456,311.0,0.0,0.0,311.0,0.5235981338363194,0.26967338562011717,34.93333333333333,109.73333333333333,0.7433810814190569,-0.21551678831679466,0.6319111180880962,-0.04031650503825988,-0.1922573637423814,0.7131265443876122,0.07960331168610954,0.6694407744865991,0.5442011447170646,0.43467236784503505,0.49663864890407283,0.5093412665962188,-0.3816003195432876,0.46994353778873393,2.6631610446506076e-06,0.3839692330956353,-1785.0,-862.0,-788.0,-1082.0,-1376.0,1863.0,-266.0,-373.0,1235.0,-1277.0,-1444.0,-1491.0,2591.0,-56.0,-0.33997842126548067,0.8704036176150668,0.16492783996201527,-0.848632978000045,0.09190071171869224,0.7842169634446172,-0.3837958680409647,0.3680886245998644,-0.9472855411309671,-0.36807047777546414,0.644991235062015,0.0445000903956129,-1.1249713633012421,0.38676442719830456,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4406950959789021,0.26967338562011717,1.73521468690404e+18
